wkt_geom,Site code,Site name,Source,Date,Longitude,Latitude,Latnoneg,Number of,Number o_1,SIGNALT Sc,SIGNALT _1,WKT,East,North,Year
Point (370277.99599999998463318 5378734.00100000016391277),PIEM08,Huskisson River at Pieman Rd,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.4401776,-41.7326238,41.7326238,84,25,4.3,6.2,POINT (145.4401776 -41.7326238),370277.996,5378734.001,1997
Point (375866 5393318),PIEM09,Huskisson River at Huskisson River Rd,"Department of Primary Industries, Parks, Water and Environment",27/03/1997,145.510378,-41.60219988,41.60219988,113,27,4.6,6.3,POINT (145.510378 -41.60219988),375866,5393318,1997
Point (375866 5393318),PIEM09,Huskisson River at Huskisson River Rd,"Department of Primary Industries, Parks, Water and Environment",30/09/1997,145.510378,-41.60219988,41.60219988,38,22,5.1,6.2,POINT (145.510378 -41.60219988),375866,5393318,1997
Point (376129.00099999998928979 5392793),PIEM10,Que River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",10/10/1995,145.5134245,-41.60696796,41.60696796,1,12,4,5.5,POINT (145.5134245 -41.60696796),376129.001,5392793,1995
Point (376129.00099999998928979 5392793),PIEM10,Que River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",11/04/1995,145.5134245,-41.60696796,41.60696796,0,13,2.8,3.8,POINT (145.5134245 -41.60696796),376129.001,5392793,1995
Point (376129.00099999998928979 5392793),PIEM10,Que River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",13/03/1996,145.5134245,-41.60696796,41.60696796,4,17,3.6,4.4,POINT (145.5134245 -41.60696796),376129.001,5392793,1996
Point (376129.00099999998928979 5392793),PIEM10,Que River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",20/10/1994,145.5134245,-41.60696796,41.60696796,3,16,2.6,4.5,POINT (145.5134245 -41.60696796),376129.001,5392793,1994
Point (390192.99900000001071021 5396363.00100000016391277),PIEM11,Que River at Murchisson Hwy,"Department of Primary Industries, Parks, Water and Environment",19/03/1997,145.6828146,-41.57687882,41.57687882,0,3,0.7,2,POINT (145.6828146 -41.57687882),390192.999,5396363.001,1997
Point (390192.99900000001071021 5396363.00100000016391277),PIEM11,Que River at Murchisson Hwy,"Department of Primary Industries, Parks, Water and Environment",24/09/1997,145.6828146,-41.57687882,41.57687882,0,7,3.3,4.1,POINT (145.6828146 -41.57687882),390192.999,5396363.001,1997
Point (376094.00199999997857958 5393293),PIEM12,Hatfield River at Huskisson Dv,"Department of Primary Industries, Parks, Water and Environment",10/10/1995,145.513108,-41.6024604,41.6024604,77,32,5.1,6.9,POINT (145.513108 -41.6024604),376094.002,5393293,1995
Point (376094.00199999997857958 5393293),PIEM12,Hatfield River at Huskisson Dv,"Department of Primary Industries, Parks, Water and Environment",11/04/1995,145.513108,-41.6024604,41.6024604,69,22,6,6.7,POINT (145.513108 -41.6024604),376094.002,5393293,1995
Point (376094.00199999997857958 5393293),PIEM12,Hatfield River at Huskisson Dv,"Department of Primary Industries, Parks, Water and Environment",13/03/1996,145.513108,-41.6024604,41.6024604,58,37,4.7,5.9,POINT (145.513108 -41.6024604),376094.002,5393293,1996
Point (376094.00199999997857958 5393293),PIEM12,Hatfield River at Huskisson Dv,"Department of Primary Industries, Parks, Water and Environment",20/10/1994,145.513108,-41.6024604,41.6024604,27,29,5.3,6.5,POINT (145.513108 -41.6024604),376094.002,5393293,1994
Point (377322.99499999999534339 5403598),PIEM13,Coldstream River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",10/10/1995,145.5299559,-41.50985993,41.50985993,97,26,5.3,7,POINT (145.5299559 -41.50985993),377322.995,5403598,1995
Point (377322.99499999999534339 5403598),PIEM13,Coldstream River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",11/04/1995,145.5299559,-41.50985993,41.50985993,44,26,5.3,6.8,POINT (145.5299559 -41.50985993),377322.995,5403598,1995
Point (377322.99499999999534339 5403598),PIEM13,Coldstream River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",13/03/1996,145.5299559,-41.50985993,41.50985993,74,29,5.2,6.7,POINT (145.5299559 -41.50985993),377322.995,5403598,1996
Point (377322.99499999999534339 5403598),PIEM13,Coldstream River at Huskisson Drive,"Department of Primary Industries, Parks, Water and Environment",20/10/1994,145.5299559,-41.50985993,41.50985993,55,31,4.8,6.8,POINT (145.5299559 -41.50985993),377322.995,5403598,1994
Point (368741.99800000002142042 5373896),PIEM14,Argent River below Renison mine,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.4206472,-41.77593119,41.77593119,1,7,1.9,3,POINT (145.4206472 -41.77593119),368741.998,5373896,1997
Point (368741.99800000002142042 5373896),PIEM14,Argent River below Renison mine,"Department of Primary Industries, Parks, Water and Environment",24/03/1997,145.4206472,-41.77593119,41.77593119,0,8,2.4,3.1,POINT (145.4206472 -41.77593119),368741.998,5373896,1997
Point (369228.9940000000060536 5372282),PIEM15,Argent River Below Renison Bell Town,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.4261494,-41.7905434,41.7905434,4,16,3.6,4.7,POINT (145.4261494 -41.7905434),369228.994,5372282,1997
Point (369228.9940000000060536 5372282),PIEM15,Argent River Below Renison Bell Town,"Department of Primary Industries, Parks, Water and Environment",24/03/1997,145.4261494,-41.7905434,41.7905434,0,12,2.8,3.7,POINT (145.4261494 -41.7905434),369228.994,5372282,1997
Point (368444.00099999998928979 5370556),PIEM16,Argent River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",10/04/1995,145.4163227,-41.80595371,41.80595371,83,20,5.9,6.3,POINT (145.4163227 -41.80595371),368444.001,5370556,1995
Point (368444.00099999998928979 5370556),PIEM16,Argent River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",11/03/1996,145.4163227,-41.80595371,41.80595371,20,21,4.9,6.2,POINT (145.4163227 -41.80595371),368444.001,5370556,1996
Point (368444.00099999998928979 5370556),PIEM16,Argent River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",11/10/1995,145.4163227,-41.80595371,41.80595371,57,23,5.4,6.5,POINT (145.4163227 -41.80595371),368444.001,5370556,1995
Point (368444.00099999998928979 5370556),PIEM16,Argent River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",26/10/1994,145.4163227,-41.80595371,41.80595371,64,29,5,6.3,POINT (145.4163227 -41.80595371),368444.001,5370556,1994
Point (371258.99499999999534339 5371536),PIEM17,Ring River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",10/04/1995,145.4504103,-41.79759222,41.79759222,2,5,6.6,7.5,POINT (145.4504103 -41.79759222),371258.995,5371536,1995
Point (371258.99499999999534339 5371536),PIEM17,Ring River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",11/10/1995,145.4504103,-41.79759222,41.79759222,0,17,4.8,6.7,POINT (145.4504103 -41.79759222),371258.995,5371536,1995
Point (371258.99499999999534339 5371536),PIEM17,Ring River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",12/03/1996,145.4504103,-41.79759222,41.79759222,0,13,4.7,6.5,POINT (145.4504103 -41.79759222),371258.995,5371536,1996
Point (371258.99499999999534339 5371536),PIEM17,Ring River at Murchison H'way,"Department of Primary Industries, Parks, Water and Environment",26/10/1994,145.4504103,-41.79759222,41.79759222,1,19,4.4,7.3,POINT (145.4504103 -41.79759222),371258.995,5371536,1994
Point (375485 5367869),PIEM18,Ring River below Bakers Ck.,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.5004894,-41.83128421,41.83128421,0,5,5,8.7,POINT (145.5004894 -41.83128421),375485,5367869,1997
Point (375485 5367869),PIEM18,Ring River below Bakers Ck.,"Department of Primary Industries, Parks, Water and Environment",24/03/1997,145.5004894,-41.83128421,41.83128421,1,8,5.2,6.3,POINT (145.5004894 -41.83128421),375485,5367869,1997
Point (375561.00099999998928979 5367953),PIEM19,Ring River above Bakers Ck.,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.501422,-41.83053983,41.83053983,1,15,3.9,6.3,POINT (145.501422 -41.83053983),375561.001,5367953,1997
Point (375561.00099999998928979 5367953),PIEM19,Ring River above Bakers Ck.,"Department of Primary Industries, Parks, Water and Environment",24/03/1997,145.501422,-41.83053983,41.83053983,0,18,4,5.9,POINT (145.501422 -41.83053983),375561.001,5367953,1997
Point (375590 5367832),PIEM20,Bakers Creek at Williamsford,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.5017457,-41.83163385,41.83163385,1,5,4,5,POINT (145.5017457 -41.83163385),375590,5367832,1997
Point (375590 5367832),PIEM20,Bakers Creek at Williamsford,"Department of Primary Industries, Parks, Water and Environment",24/03/1997,145.5017457,-41.83163385,41.83163385,0,4,5,6.7,POINT (145.5017457 -41.83163385),375590,5367832,1997
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",1/05/2006,145.5398895,-41.78212029,41.78212029,5,15,5.8,6.3,POINT (145.5398895 -41.78212029),378664,5373384,2006
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",11/10/2005,145.5398895,-41.78212029,41.78212029,7,15,5.1,6.4,POINT (145.5398895 -41.78212029),378664,5373384,2005
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",14/04/2007,145.5398895,-41.78212029,41.78212029,1,18,4.8,6.3,POINT (145.5398895 -41.78212029),378664,5373384,2007
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",19/03/1997,145.5398895,-41.78212029,41.78212029,0,17,3.2,4.9,POINT (145.5398895 -41.78212029),378664,5373384,1997
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",23/09/1997,145.5398895,-41.78212029,41.78212029,14,20,4.7,6.2,POINT (145.5398895 -41.78212029),378664,5373384,1997
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",3/04/2005,145.5398895,-41.78212029,41.78212029,24,14,5.2,6.8,POINT (145.5398895 -41.78212029),378664,5373384,2005
Point (378664 5373384),PIEM21,Stitt River above waterfall at Roseberry,"Department of Primary Industries, Parks, Water and Environment",8/11/2006,145.5398895,-41.78212029,41.78212029,4,11,4.4,6.9,POINT (145.5398895 -41.78212029),378664,5373384,2006
Point (379134.99900000001071021 5370784),PIEM22,Stitt River us Rosebery,"Department of Primary Industries, Parks, Water and Environment",11/03/1996,145.5450261,-41.80560279,41.80560279,47,27,5.6,6.8,POINT (145.5450261 -41.80560279),379134.999,5370784,1996
Point (379134.99900000001071021 5370784),PIEM22,Stitt River us Rosebery,"Department of Primary Industries, Parks, Water and Environment",11/04/1995,145.5450261,-41.80560279,41.80560279,71,21,5.4,6.3,POINT (145.5450261 -41.80560279),379134.999,5370784,1995
Point (382886.99499999999534339 5381151.00100000016391277),PIEM23,Farm Creek at Pieman Rd,"Department of Primary Industries, Parks, Water and Environment",19/03/1997,145.5922213,-41.71281815,41.71281815,34,25,5.2,6.1,POINT (145.5922213 -41.71281815),382886.995,5381151.001,1997
Point (382886.99499999999534339 5381151.00100000016391277),PIEM23,Farm Creek at Pieman Rd,"Department of Primary Industries, Parks, Water and Environment",24/09/1997,145.5922213,-41.71281815,41.71281815,87,25,5.1,6.2,POINT (145.5922213 -41.71281815),382886.995,5381151.001,1997
Point (342204.9940000000060536 5388355.00100000016391277),PIEM24,Whyte River lower reach (access from Corinna Rd) W3,"Department of Primary Industries, Parks, Water and Environment",1/05/2001,145.105324,-41.64093662,41.64093662,46,20,4.8,5.5,POINT (145.105324 -41.64093662),342204.994,5388355.001,2001
Point (342204.9940000000060536 5388355.00100000016391277),PIEM24,Whyte River lower reach (access from Corinna Rd) W3,"Department of Primary Industries, Parks, Water and Environment",14/11/2007,145.105324,-41.64093662,41.64093662,125,28,4.3,5.8,POINT (145.105324 -41.64093662),342204.994,5388355.001,2007
Point (342204.9940000000060536 5388355.00100000016391277),PIEM24,Whyte River lower reach (access from Corinna Rd) W3,"Department of Primary Industries, Parks, Water and Environment",20/11/2001,145.105324,-41.64093662,41.64093662,49,32,4.4,5.6,POINT (145.105324 -41.64093662),342204.994,5388355.001,2001
Point (342204.9940000000060536 5388355.00100000016391277),PIEM24,Whyte River lower reach (access from Corinna Rd) W3,"Department of Primary Industries, Parks, Water and Environment",9/04/2008,145.105324,-41.64093662,41.64093662,56,24,4.8,5.9,POINT (145.105324 -41.64093662),342204.994,5388355.001,2008
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",1/04/2008,145.07857,-41.62690135,41.62690135,0,19,4.6,5.1,POINT (145.07857 -41.62690135),339942,5389864.001,2008
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",10/04/2001,145.07857,-41.62690135,41.62690135,0,16,4.3,5.2,POINT (145.07857 -41.62690135),339942,5389864.001,2001
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",13/10/2011,145.07857,-41.62690135,41.62690135,2,18,4.5,5.4,POINT (145.07857 -41.62690135),339942,5389864.001,2011
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",13/11/2007,145.07857,-41.62690135,41.62690135,0,16,4.6,5.9,POINT (145.07857 -41.62690135),339942,5389864.001,2007
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",15/04/1998,145.07857,-41.62690135,41.62690135,0,15,3.5,5.2,POINT (145.07857 -41.62690135),339942,5389864.001,1998
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",15/05/1995,145.07857,-41.62690135,41.62690135,0,11,3.7,5.9,POINT (145.07857 -41.62690135),339942,5389864.001,1995
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",15/09/1997,145.07857,-41.62690135,41.62690135,1,21,4.7,6.1,POINT (145.07857 -41.62690135),339942,5389864.001,1997
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",22/11/2001,145.07857,-41.62690135,41.62690135,0,14,4.4,5.5,POINT (145.07857 -41.62690135),339942,5389864.001,2001
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",26/03/2013,145.07857,-41.62690135,41.62690135,13,26,4.9,5.7,POINT (145.07857 -41.62690135),339942,5389864.001,2013
Point (339942 5389864.00100000016391277),PIEM27,Savage River at Western Explorer Road Bridge D5,"Department of Primary Industries, Parks, Water and Environment",27/03/2012,145.07857,-41.62690135,41.62690135,25,28,4.6,5.6,POINT (145.07857 -41.62690135),339942,5389864.001,2012
Point (348909.99499999999534339 5390400),PIEM28,Whyte River at HEC gauging station,"Department of Primary Industries, Parks, Water and Environment",1/05/2001,145.1863089,-41.62382467,41.62382467,53,22,5,6.1,POINT (145.1863089 -41.62382467),348909.995,5390400,2001
Point (348909.99499999999534339 5390400),PIEM28,Whyte River at HEC gauging station,"Department of Primary Industries, Parks, Water and Environment",10/04/2008,145.1863089,-41.62382467,41.62382467,73,25,4.6,5.9,POINT (145.1863089 -41.62382467),348909.995,5390400,2008
